WOODY SIDE STOOL NATURAL,140101  |  3560238924594,"€7.72
HT",In stock,https://images.easyrea.com/images/produits/140101/140101.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Product dimensions': 'L. 34 x P. 23 x H. 31 cm', 'Packing dimensions': ""Assise : L. 34 x l. 20,5 cm Hauteur d'assise : 31 cm Barres : 11,5 cm / Distance barre/sol : 10 cm / Epaisseur : 3 cm / Pieds : 28 cm"", 'Product Weight': '1.600 Kg', 'Material': 'POPULUS', 'Packaging': 'HANGTAG', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401690000', 'ECO MOB': '0.14 TTC', 'Gencod': '3560238924594'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 80', 'Packing dimensions': '47.00 x 43.00 x 36.50 cm', 'Packing details dimensions': 'L.47.00 x l.43.00 x H.36.50 cm', 'Packing weight': '8.50 kg', 'Volume': '0.0738 m3'}","Description
Collection: Morning sunshine","['https://easyrea.com/assets/img/empty.svg', 'https://easyrea.com/assets/img/empty.svg', 'https://easyrea.com/assets/img/empty.svg']"
OSLO SIDE STOOL GREY FAUX FUR,140057C  |  3560239709817,"€9.65
HT",In stock,https://images.easyrea.com/images/produits/140057C/140057C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Product dimensions': 'D. 30 x H. 42 cm', 'Product Weight': '2.100 Kg', 'Material': 'PINE/PLYWOODE1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '0.74 TTC', 'Gencod': '3560239709817'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '62.00 x 32.00 x 66.00 cm', 'Packing details dimensions': 'L.62.00 x l.32.00 x H.66.00 cm', 'Packing weight': '9.20 kg', 'Volume': '0.1309 m3'}","Description
Collection: Générique","['https://images.easyrea.com/images/produits/140057C/140057C_0.jpg', 'https://images.easyrea.com/images/produits/140057C/140057C.jpg', 'https://easyrea.com/assets/img/empty.svg']"
OSLO SIDE STOOL WHITE FAUX FUR,140057D  |  3560239709824,"€9.65
HT",In stock,https://images.easyrea.com/images/produits/140057D/140057D.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Product dimensions': 'D. 30 x H. 42 cm', 'Product Weight': '2.100 Kg', 'Material': 'PINE/PLYWOODE1', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '0.74 TTC', 'Gencod': '3560239709824'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 28', 'Packing dimensions': '62.00 x 32.00 x 66.00 cm', 'Packing details dimensions': 'L.62.00 x l.32.00 x H.66.00 cm', 'Packing weight': '9.20 kg', 'Volume': '0.1309 m3'}","Description
Collection: Wild forest","['https://images.easyrea.com/images/produits/140057D/140057D_0.jpg', 'https://images.easyrea.com/images/produits/140057D/140057D.jpg', 'https://easyrea.com/assets/img/empty.svg']"
SUZETTE SIDE STOOL BEIGE RIBBED,140247A  |  3560238924600,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/140247A/140247A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'Beige', 'Product dimensions': 'D. 31 x L. 43 cm', 'Packing dimensions': ""Assise : D. 31 cm / Hauteur d'assise : 43 cm"", 'Product Weight': '2.600 Kg', 'Material': 'MDF E1/PINE', 'Packaging': 'HANGTAG', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '0.74 TTC', 'Gencod': '3560238924600'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 30', 'Packing dimensions': '46.00 x 35.00 x 58.00 cm', 'Packing details dimensions': 'L.46.00 x l.35.00 x H.58.00 cm', 'Packing weight': '4.50 kg', 'Volume': '0.0934 m3'}","Description
Collection: Craft Story","['https://images.easyrea.com/images/produits/140247A/140247A_0.jpg', 'https://images.easyrea.com/images/produits/140247A/140247A.jpg', 'https://easyrea.com/assets/img/empty.svg']"
SUZETTE SIDE STOOL DARK GREY RIBBED,140247B  |  3560238924617,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/140247B/140247B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'gris', 'Product dimensions': 'D. 31 x L. 43 cm', 'Packing dimensions': ""Assise : D. 31 cm / Hauteur d'assise : 43 cm"", 'Product Weight': '2.600 Kg', 'Material': 'MDF E1/PINE', 'Packaging': 'HANGTAG', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '0.74 TTC', 'Gencod': '3560238924617'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 30', 'Packing dimensions': '46.00 x 35.00 x 58.00 cm', 'Packing details dimensions': 'L.46.00 x l.35.00 x H.58.00 cm', 'Packing weight': '4.50 kg', 'Volume': '0.0934 m3'}","Description
Collection: Craft Story","['https://images.easyrea.com/images/produits/140247B/140247B_0.jpg', 'https://images.easyrea.com/images/produits/140247B/140247B.jpg', 'https://easyrea.com/assets/img/empty.svg']"
AKEMI SIDE STOOL WITH WOVEN SEAT GREY VELVET,157198A  |  3560238655962,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/157198A/157198A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS', 'Product dimensions': 'D. 39 x H. 43 cm', 'Product Weight': '2.500 Kg', 'Material': 'HEVEA/PLYWOODE1/POLYESTER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238655962'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 96', 'Packing dimensions': '41.00 x 41.00 x 42.00 cm', 'Packing details dimensions': 'L.41.00 x l.41.00 x H.42.00 cm', 'Packing weight': '12.40 kg', 'Volume': '0.0706 m3'}","Description
Collection: Cosy'ness","['https://easyrea.com/assets/img/empty.svg', 'https://easyrea.com/assets/img/empty.svg', 'https://easyrea.com/assets/img/empty.svg']"
AKEMI SIDE STOOL WITH WOVEN SEAT OCHRE VELVET,157198C  |  3560238655986,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/157198C/157198C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ocre', 'Assortment number': '0', 'Assortment details': 'MOUTARDE', 'Product dimensions': 'D. 39 x H. 43 cm', 'Product Weight': '2.100 Kg', 'Material': 'HEVEA/PLYWOODE1/POLYESTER', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560238655986'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 96', 'Packing dimensions': '41.00 x 41.00 x 42.00 cm', 'Packing details dimensions': 'L.41.00 x l.41.00 x H.42.00 cm', 'Packing weight': '12.40 kg', 'Volume': '0.0706 m3'}","Description
Collection: Cosy'ness","['https://easyrea.com/assets/img/empty.svg', 'https://easyrea.com/assets/img/empty.svg', 'https://easyrea.com/assets/img/empty.svg']"
AKEMI SIDE STOOL WITH WOVEN SEAT JADE GREEN VELVET,157198E  |  3560232595851,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/157198E/157198E.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Vert Jade', 'Assortment number': '0', 'Product dimensions': 'D. 39 x H. 43 cm', 'Product Weight': '2.100 Kg', 'Material': 'PLYWOODE1/POLYESTER/HEVEA', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560232595851'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '4 / 1 / 96', 'Packing dimensions': '41.00 x 41.00 x 42.00 cm', 'Packing details dimensions': 'L.41.00 x l.41.00 x H.42.00 cm', 'Packing weight': '11.50 kg', 'Volume': '0.0706 m3'}","Description
Collection: Générique","['https://images.easyrea.com/images/produits/157198E/157198E_0.jpg', 'https://images.easyrea.com/images/produits/157198E/157198E.jpg', 'https://easyrea.com/assets/img/empty.svg']"
TESS STORAGE STOOL BLUE VELVET,140331A  |  3560234477773,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/140331A/140331A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu', 'Assortment number': '0', 'Assortment details': 'Bleu', 'Product dimensions': 'D. 36 x H. 34 cm', 'Product Weight': '6.600 Kg', 'Material': 'PINE/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560234477773'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 60', 'Packing dimensions': '37.00 x 37.00 x 38.50 cm', 'Packing details dimensions': 'L.37.00 x l.37.00 x H.38.50 cm', 'Packing weight': '7.00 kg', 'Volume': '0.0527 m3'}",,"['https://images.easyrea.com/images/produits/140331A/140331A_0.jpg', 'https://images.easyrea.com/images/produits/140331A/140331A_1.jpg', 'https://images.easyrea.com/images/produits/140331A/140331A.jpg']"
TESS STORAGE STOOL DARK GREY VELVET,140331C  |  3560234477797,"€14.89
HT",In stock,https://images.easyrea.com/images/produits/140331C/140331C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris Foncé', 'Assortment number': '0', 'Assortment details': 'Gris Foncé', 'Product dimensions': 'D. 36 x H. 34 cm', 'Product Weight': '6.600 Kg', 'Material': 'PLYWOODE1/PINE', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'SUR_ETAGERE', 'Customs code': '9401610000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560234477797'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '2 / 1 / 60', 'Packing dimensions': '37.00 x 37.00 x 38.50 cm', 'Packing details dimensions': 'L.37.00 x l.37.00 x H.38.50 cm', 'Packing weight': '7.00 kg', 'Volume': '0.0527 m3'}",,"['https://images.easyrea.com/images/produits/140331C/140331C_0.jpg', 'https://images.easyrea.com/images/produits/140331C/140331C_1.jpg', 'https://images.easyrea.com/images/produits/140331C/140331C.jpg']"
