NAOVA 2-SEATER SOFA BLACK VELVET,185109A  |  3560231664220,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/185109A/185109A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Noir', 'Assortment number': '0', 'Assortment details': 'NOIR + PIEDS NOIR ET GOLD', 'Product dimensions': 'L. 126 x P. 71 x H. 72 cm', 'Packing dimensions': 'Hauteur assise : 44 cm', 'Product Weight': '16.750 Kg', 'Material': 'POPULUS/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560231664220'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '127.00 x 69.00 x 57.00 cm', 'Packing details dimensions': 'L.127.00 x l.69.00 x H.57.00 cm', 'Packing weight': '20.50 kg', 'Volume': '0.4995 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 0
Tissu déhoussable : NON","['https://images.easyrea.com/images/produits/185109A/185109A_0.jpg', 'https://images.easyrea.com/images/produits/185109A/185109A_1.jpg', 'https://images.easyrea.com/images/produits/185109A/185109A.jpg']"
NAOVA 2-SEATER SOFA TEAL VELVET,185109B  |  3560231746087,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/185109B/185109B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Canard', 'Assortment number': '0', 'Assortment details': 'CANARD + PIEDS NOIR ET GOLD', 'Product dimensions': 'L. 126 x P. 71 x H. 72 cm', 'Packing dimensions': 'Hauteur assise : 44 cm', 'Product Weight': '16.750 Kg', 'Material': 'PLYWOODE1/POPULUS', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560231746087'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '127.00 x 69.00 x 57.00 cm', 'Packing details dimensions': 'L.127.00 x l.69.00 x H.57.00 cm', 'Packing weight': '20.50 kg', 'Volume': '0.4995 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 0
Tissu déhoussable : NON","['https://images.easyrea.com/images/produits/185109B/185109B_0.jpg', 'https://images.easyrea.com/images/produits/185109B/185109B_1.jpg', 'https://images.easyrea.com/images/produits/185109B/185109B.jpg']"
NAOVA 2-SEATER SOFA VELVET WITH GREY WOODEN LEGS,185110A  |  3560232543982,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/185110A/185110A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS', 'Product dimensions': 'L. 126 x P. 71 x H. 72 cm', 'Packing dimensions': 'Hauteur assise : 44 cm', 'Product Weight': '16.750 Kg', 'Material': 'POPULUS/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232543982'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '127.00 x 69.00 x 57.00 cm', 'Packing details dimensions': 'L.127.00 x l.69.00 x H.57.00 cm', 'Packing weight': '20.50 kg', 'Volume': '0.4995 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 0
Tissu déhoussable : NON","['https://images.easyrea.com/images/produits/185110A/185110A_0.jpg', 'https://images.easyrea.com/images/produits/185110A/185110A_1.jpg', 'https://images.easyrea.com/images/produits/185110A/185110A.jpg']"
NAOVA 2-SEATER SOFA VELVET WITH TERRACOTTA WOOD LEGS,185110B  |  3560232544026,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/185110B/185110B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Terracotta', 'Assortment number': '0', 'Assortment details': 'TERRACOTTA', 'Product dimensions': 'L. 126 x P. 71 x H. 72 cm', 'Packing dimensions': 'Hauteur assise : 44 cm', 'Product Weight': '16.750 Kg', 'Material': 'POPULUS/PU FOAM/PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232544026'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '127.00 x 69.00 x 57.00 cm', 'Packing details dimensions': 'L.127.00 x l.69.00 x H.57.00 cm', 'Packing weight': '20.50 kg', 'Volume': '0.4995 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 0
Tissu déhoussable : NON","['https://images.easyrea.com/images/produits/185110B/185110B_0.jpg', 'https://images.easyrea.com/images/produits/185110B/185110B_1.jpg', 'https://images.easyrea.com/images/produits/185110B/185110B.jpg']"
SOLARO 2-SEATER BENCH SEAT GREY VELVET,197342A  |  3560232677977,"€165.38
HT",In stock,https://images.easyrea.com/images/produits/197342A/197342A.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Gris', 'Assortment number': '0', 'Assortment details': 'GRIS', 'Product dimensions': 'L. 124 x P. 74 x H. 76 cm', 'Product Weight': '16.400 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE BLANCHE/STICKER IMPRIME T3 /HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232677977'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '128.00 x 73.00 x 58.00 cm', 'Packing details dimensions': 'L.128.00 x l.73.00 x H.58.00 cm', 'Packing weight': '22.00 kg', 'Volume': '0.5420 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 1 (assise)
Tissu déhoussable : OUI (coussin)","['https://images.easyrea.com/images/produits/197342A/197342A_0.jpg', 'https://images.easyrea.com/images/produits/197342A/197342A_1.jpg', 'https://images.easyrea.com/images/produits/197342A/197342A.jpg']"
SOLARO 2-SEATER BENCH OCHRE VELVET,197342B  |  3560232718311,"€165.38
HT",In arrival,https://images.easyrea.com/images/produits/197342B/197342B.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Ocre', 'Assortment number': '0', 'Assortment details': 'OCRE', 'Product dimensions': 'L. 124 x P. 74 x H. 76 cm', 'Product Weight': '16.400 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/MASTER BOITE KRAFT/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232718311'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '128.00 x 73.00 x 58.00 cm', 'Packing details dimensions': 'L.128.00 x l.73.00 x H.58.00 cm', 'Packing weight': '22.00 kg', 'Volume': '0.5420 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 1 (assise)
Tissu déhoussable : OUI (coussin)","['https://images.easyrea.com/images/produits/197342B/197342B_0.jpg', 'https://images.easyrea.com/images/produits/197342B/197342B_1.jpg', 'https://images.easyrea.com/images/produits/197342B/197342B.jpg']"
SOLARO 2-SEATER BENCH BLUE VELVET,197342C  |  3560232718335,"€165.38
HT",In stock,https://images.easyrea.com/images/produits/197342C/197342C.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Bleu Encre', 'Assortment number': '0', 'Assortment details': 'BLEU', 'Product dimensions': 'L. 124 x P. 74 x H. 76 cm', 'Product Weight': '16.400 Kg', 'Material': 'PLYWOODE1', 'Assembly': 'A monter soi-même', 'Packaging': 'MASTER BOITE KRAFT/STICKER IMPRIME/HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401610000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232718335'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 2', 'Packing dimensions': '128.00 x 73.00 x 58.00 cm', 'Packing details dimensions': 'L.128.00 x l.73.00 x H.58.00 cm', 'Packing weight': '22.00 kg', 'Volume': '0.5420 m3'}","Description
Nombre de places assises : 2
Canapé lit / banquette canapé lit : NON
Nombre de coussins : 1 (assise)
Tissu déhoussable : OUI (coussin)","['https://images.easyrea.com/images/produits/197342C/197342C_0.jpg', 'https://images.easyrea.com/images/produits/197342C/197342C_1.jpg', 'https://images.easyrea.com/images/produits/197342C/197342C.jpg']"
KEKO 2-SEATER SOFA NATURAL RATTAN,194626  |  3560232592676,"€82.69
HT",In stock,https://images.easyrea.com/images/produits/194626/194626.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'NATUREL', 'Product dimensions': 'L. 120 x P. 66 x H. 85 cm', 'Packing dimensions': 'Hauteur assise : H. 46 cm', 'Product Weight': '9.050 Kg', 'Material': 'RATTAN/CAST IRON', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401530000', 'ECO MOB': '1.00 TTC', 'Gencod': '3560232592676'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 7', 'Packing dimensions': '124.00 x 105.00 x 230.00 cm', 'Packing details dimensions': 'L.124.00 x l.105.00 x H.230.00 cm', 'Packing weight': '8.36 kg', 'Volume': '2.9946 m3'}",,"['https://images.easyrea.com/images/produits/194626/194626_0.jpg', 'https://images.easyrea.com/images/produits/194626/194626_1.jpg', 'https://images.easyrea.com/images/produits/194626/194626.jpg']"
NETA 2-SEATER SOFA WHITE RATTAN,185086  |  3560231645922,"€110.26
HT",In stock,https://images.easyrea.com/images/produits/185086/185086.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Blanc', 'Assortment number': '0', 'Assortment details': 'BLANC', 'Product dimensions': 'L. 110 x P. 68 x H. 77 cm', 'Packing dimensions': 'Hauteur assise : 38 cm', 'Product Weight': '7.000 Kg', 'Material': 'PU FOAM/RATTAN', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401530000', 'ECO MOB': '1.20 TTC', 'Gencod': '3560231645922'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 5', 'Packing dimensions': 'Multi-colis', 'Packing details dimensions': 'Colis 1 L.111.00 x l.69.00 x H.78.00 cm, Colis 2 L.111.00 x l.53.00 x H.11.00 cm', 'Packing weight': '3.00 kg', 'Volume': '0.5974 m3'}","Description
Collection: Sieste à Loumarin","['https://images.easyrea.com/images/produits/185086/185086_0.jpg', 'https://images.easyrea.com/images/produits/185086/185086_1.jpg', 'https://images.easyrea.com/images/produits/185086/185086_2.jpg', 'https://images.easyrea.com/images/produits/185086/185086_3.jpg', 'https://images.easyrea.com/images/produits/185086/185086.jpg']"
MAMASAN 2-SEATER BENCH WHITE SERAM RATTAN,194660  |  3560232621673,"€137.82
HT",In stock,https://images.easyrea.com/images/produits/194660/194660.jpg,"{'Circle of life': 'PERMANENT', 'Color': 'Beige', 'Assortment number': '0', 'Assortment details': 'NATUREL', 'Product dimensions': 'L. 170 x P. 108 x H. 81 cm', 'Packing dimensions': ""Hauteur de l'assise : 40 cm"", 'Product Weight': '14.000 Kg', 'Material': 'RATTAN/POLYESTER', 'Packaging': 'HANGTAG LIVRET', 'Implantation': 'AU_SOL', 'Customs code': '9401530000', 'ECO MOB': '3.80 TTC', 'Gencod': '3560232621673'}","{'Plateform': 'Amiens', 'Packing (box/pack/pallet)': '1 / 1 / 18', 'Packing dimensions': 'Multi-colis', 'Packing details dimensions': 'Colis 1 L.171.00 x l.109.00 x H.36.00 cm, Colis 2 L.131.00 x l.72.00 x H.34.00 cm, Colis 3 L.115.00 x l.60.00 x H.40.00 cm', 'Packing weight': '6.50 kg', 'Volume': '0.6710 m3'}","Description
Nombre de places assises : 2 places
Canapé lit / banquette canapé lit : Non
Nombre de coussins : 0
Tissu déhoussable : Non","['https://images.easyrea.com/images/produits/194660/194660_0.jpg', 'https://images.easyrea.com/images/produits/194660/194660_1.jpg', 'https://images.easyrea.com/images/produits/194660/194660.jpg']"
